0	1	0	48	0	0	48
10	2	2	46	0	0	46
20	0	2	46	2	0	48
30	0	2	46	2	0	48
40	1	3	45	2	0	47
50	4	7	41	3	0	44
60	4	11	37	7	0	44
70	3	14	34	11	0	45
80	2	16	32	14	0	46
90	0	16	32	16	0	48
100	0	16	32	16	0	48
110	0	16	32	16	0	48
120	0	16	32	16	0	48
130	0	16	32	16	0	48
140	0	16	32	16	0	48
150	0	16	32	16	0	48
160	0	16	32	16	0	48
170	0	16	32	16	0	48
180	0	16	32	16	0	48
