0	1	0	48	0	0	48
10	4	4	44	0	0	44
20	1	5	43	4	0	47
30	0	5	43	5	0	48
40	2	7	41	5	0	46
50	4	11	37	7	0	44
60	4	15	33	11	0	44
70	3	18	30	15	0	45
80	2	20	28	18	0	46
90	0	20	28	20	0	48
100	0	20	28	20	0	48
110	0	20	28	20	0	48
120	0	20	28	20	0	48
130	0	20	28	20	0	48
140	0	20	28	20	0	48
150	0	20	28	20	0	48
160	0	20	28	20	0	48
170	0	20	28	20	0	48
180	0	20	28	20	0	48
