0	1	0	48	0	0	48
10	5	5	43	0	0	43
20	1	6	42	5	0	47
30	1	7	41	6	0	47
40	5	12	36	7	0	43
50	10	22	26	12	0	38
60	10	32	16	22	0	38
70	8	40	8	32	0	40
80	1	41	7	40	0	47
90	1	42	6	41	0	47
100	0	42	6	42	0	48
110	0	42	6	42	0	48
120	0	42	6	42	0	48
130	0	42	6	42	0	48
140	0	42	6	42	0	48
150	0	42	6	42	0	48
160	0	42	6	42	0	48
170	0	42	6	42	0	48
180	0	42	6	42	0	48
