0	1	0	48	0	0	48
10	5	5	43	0	0	43
20	0	5	43	5	0	48
30	0	5	43	5	0	48
40	5	10	38	5	0	43
50	9	19	29	10	0	39
60	9	28	20	19	0	39
70	8	36	12	28	0	40
80	1	37	11	36	0	47
90	1	38	10	37	0	47
100	0	38	10	38	0	48
110	0	38	10	38	0	48
120	0	38	10	38	0	48
130	0	38	10	38	0	48
140	0	38	10	38	0	48
150	0	38	10	38	0	48
160	0	38	10	38	0	48
170	0	38	10	38	0	48
180	0	38	10	38	0	48
