0	1	0	48	0	0	48
10	4	4	44	0	0	44
20	0	4	44	4	0	48
30	0	4	44	4	0	48
40	2	6	42	4	0	46
50	2	8	40	6	0	46
60	2	10	38	8	0	46
70	3	13	35	10	0	45
80	0	13	35	13	0	48
90	0	13	35	13	0	48
100	0	13	35	13	0	48
110	0	13	35	13	0	48
120	0	13	35	13	0	48
130	0	13	35	13	0	48
140	0	13	35	13	0	48
150	0	13	35	13	0	48
160	0	13	35	13	0	48
170	0	13	35	13	0	48
180	0	13	35	13	0	48
