0	1	0	48	0	0	48
10	4	4	44	0	0	44
20	1	5	43	4	0	47
30	0	5	43	5	0	48
40	2	7	41	5	0	46
50	9	16	32	7	0	39
60	9	25	23	16	0	39
70	6	31	17	25	0	42
80	4	35	13	31	0	44
90	2	37	11	35	0	46
100	1	38	10	37	0	47
110	0	38	10	37	1	47
120	0	38	10	37	1	47
130	0	38	10	37	1	47
140	0	38	10	37	1	47
150	0	38	10	37	1	47
160	0	38	10	37	1	47
170	0	38	10	37	1	47
180	0	38	10	37	1	47
