0	1	0	48	0	0	48
10	3	3	45	0	0	45
20	0	3	45	3	0	48
30	0	3	45	3	0	48
40	2	5	43	3	0	46
50	8	13	35	5	0	40
60	8	21	27	13	0	40
70	7	28	20	21	0	41
80	3	31	17	28	0	45
90	2	33	15	31	0	46
100	1	34	14	33	0	47
110	0	34	14	33	1	47
120	0	34	14	33	1	47
130	0	34	14	33	1	47
140	0	34	14	33	1	47
150	0	34	14	33	1	47
160	0	34	14	33	1	47
170	0	34	14	33	1	47
180	0	34	14	33	1	47
