0	1	0	48	0	0	48
10	3	3	45	0	0	45
20	0	3	45	3	0	48
30	0	3	45	3	0	48
40	1	4	44	3	0	47
50	3	7	41	4	0	45
60	3	10	38	7	0	45
70	1	11	37	10	0	47
80	1	12	36	11	0	47
90	0	12	36	12	0	48
100	0	12	36	12	0	48
110	0	12	36	12	0	48
120	0	12	36	12	0	48
130	0	12	36	12	0	48
140	0	12	36	12	0	48
150	0	12	36	12	0	48
160	0	12	36	12	0	48
170	0	12	36	12	0	48
180	0	12	36	12	0	48
