0	1	0	48	0	0	48
10	2	2	46	0	0	46
20	0	2	46	2	0	48
30	0	2	46	2	0	48
40	1	3	45	2	0	47
50	3	6	42	3	0	45
60	3	9	39	6	0	45
70	1	10	38	9	0	47
80	1	11	37	10	0	47
90	0	11	37	11	0	48
100	0	11	37	11	0	48
110	0	11	37	11	0	48
120	0	11	37	11	0	48
130	0	11	37	11	0	48
140	0	11	37	11	0	48
150	0	11	37	11	0	48
160	0	11	37	11	0	48
170	0	11	37	11	0	48
180	0	11	37	11	0	48
