0	1	0	48	0	0	48
10	5	5	43	0	0	43
20	1	6	42	5	0	47
30	0	6	42	6	0	48
40	3	9	39	6	0	45
50	8	17	31	9	0	40
60	8	25	23	17	0	40
70	7	32	16	25	0	41
80	1	33	15	32	0	47
90	1	34	14	33	0	47
100	0	34	14	34	0	48
110	0	34	14	34	0	48
120	0	34	14	34	0	48
130	0	34	14	34	0	48
140	0	34	14	34	0	48
150	0	34	14	34	0	48
160	0	34	14	34	0	48
170	0	34	14	34	0	48
180	0	34	14	34	0	48
