0	1	0	48	0	0	48
10	3	3	45	0	0	45
20	0	3	45	3	0	48
30	0	3	45	3	0	48
40	1	4	44	3	0	47
50	2	6	42	4	0	46
60	2	8	40	6	0	46
70	1	9	39	8	0	47
80	0	9	39	9	0	48
90	0	9	39	9	0	48
100	0	9	39	9	0	48
110	0	9	39	9	0	48
120	0	9	39	9	0	48
130	0	9	39	9	0	48
140	0	9	39	9	0	48
150	0	9	39	9	0	48
160	0	9	39	9	0	48
170	0	9	39	9	0	48
180	0	9	39	9	0	48
