0	1	0	48	0	0	48
10	3	3	45	0	0	45
20	0	3	45	3	0	48
30	0	3	45	3	0	48
40	7	10	38	3	0	41
50	10	20	28	10	0	38
60	10	30	18	20	0	38
70	7	37	11	30	0	41
80	3	40	8	37	0	45
90	2	42	6	40	0	46
100	1	43	5	42	0	47
110	0	43	5	42	1	47
120	0	43	5	42	1	47
130	0	43	5	42	1	47
140	0	43	5	42	1	47
150	0	43	5	42	1	47
160	0	43	5	42	1	47
170	0	43	5	42	1	47
180	0	43	5	42	1	47
