0	1	0	48	0	0	48
10	4	4	44	0	0	44
20	1	5	43	4	0	47
30	1	6	42	5	0	47
40	4	10	38	6	0	44
50	8	18	30	10	0	40
60	8	26	22	18	0	40
70	7	33	15	26	0	41
80	3	36	12	33	0	45
90	1	37	11	36	0	47
100	0	37	11	36	1	47
110	0	37	11	36	1	47
120	0	37	11	36	1	47
130	0	37	11	36	1	47
140	0	37	11	36	1	47
150	0	37	11	36	1	47
160	0	37	11	36	1	47
170	0	37	11	36	1	47
180	0	37	11	36	1	47
